Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,sbd
5.4,7.25,6.25,8,,,,4.6,9,51001970
7.8,6.75,,,7.25,7,6.25,6.4,,51001971
7.4,7.5,7,7,,,,4.6,9.5,51001973
4.8,6,,,5.5,6,3.5,,,51001969
5.2,6.75,2.25,6.25,,,,3.2,8.5,51001972
5.8,7.75,4,6,,,,3.6,8.25,51001976
5.6,7.75,4.25,6.75,,,,4.8,9.5,51001977
7,7,4.75,6.25,,,,5.4,8.75,51001978
6,6.25,4.5,7.25,,,,8.8,9,51001979
6.6,6.25,,,6,7.25,5.5,6.6,,51001981
7.4,9,3.5,6,,,,7.2,7.25,51001980
7,7.5,8,8.5,,,,4,9.5,51001982
6.6,7,6,7.25,,,,5.4,8.5,51001984
7,8,8.75,8.75,,,,7.4,9.5,51001983
8.4,7.5,8,9,,,,4.8,9.75,51001985
6.4,6.5,4.25,5.75,,,,7.6,5.5,51001987
5.6,7.75,5.75,7.75,,,,8.2,8.5,51001986
7.6,7.5,7.75,8.25,,,,3,9,51001988
5.8,8.5,5.5,8.75,,,,6.8,9.5,51001989
6.4,6.5,6.75,8.25,,,,7.6,8.75,51001990
7.8,8.5,7,7.25,,,,6.6,8.5,51001991
8,7.75,6.5,7.25,,,,8.2,8.5,51001992
7.4,8.25,,,5.75,5,6,7.4,,51001993
7,7.75,,,4.75,5.5,5.75,7.4,,51001994
7.4,5.75,5,6.75,,,,4.8,7.5,51001995
7.6,8.75,9,8.5,,,,8,9.75,51001996
7.4,6.5,,,6.75,7.75,5.5,5.8,,51001997
8.2,8.5,,,5.25,7,6.25,7.6,,51001998
6.6,7.5,4.75,7.75,,,,8.4,9,51001999
7.4,8.75,7,8.75,,,,8,8.75,51002000
7.2,6.5,8.25,8.5,,,,6.6,8.75,51002001
7.2,8.25,,,5.25,7,7.25,8.4,,51002002
7.2,7.25,6.5,7.5,,,,5.4,9.5,51002003
7.4,7.25,,,5.75,5.75,4,8.8,,51002004
7.8,8.25,5,8.5,,,,7.2,9,51002005
6,8.5,5.25,6.5,,,,6.2,7.5,51002006
7.4,8.75,7,7.75,,,,8,10,51002007
8.2,8.5,,,7.5,8,6.75,7.6,,51002008
7.8,8.75,,,8.25,8,6.5,3.8,,51002009
6,7.25,,,6.25,6.25,5.5,7.8,,51002010
7.2,4.75,,,6.25,5.25,4.25,4.6,,51002011
7,8,6.25,7.75,,,,6.8,9.75,51001974
7.8,8,7.5,7.25,,,,8.2,9.25,51001975
5.6,6.5,5.25,7.5,,,,8.8,8,51002013
8.2,6.75,,,6.5,6.75,5.75,4,,51002012
8,8.75,,,8,5.75,4.25,8.8,,51002014
8,6,,,6.75,5.75,6,7,,51002016
7.6,7,7.5,7.5,,,,7,8.5,51002015
7,7.25,6.5,8,,,,9.2,9.5,51002017
8.2,7.75,,,5.75,8.25,7,8.6,,51002018
7,7.75,5.25,7.5,,,,7.6,8.5,51002019
7.8,6.5,,,5.25,5,6,4,,51002020
7.2,7.5,4.25,6.5,,,,5.4,9.25,51002021
5.2,8,6.25,8,,,,8.8,8.25,51002022
8.2,7,,,7.25,6.75,6,8.8,,51002023
8.6,7.25,,,8.25,6,6.75,8.2,,51002024
8.4,8.5,,,7.25,6.25,6.25,6.4,,51002026
7.8,6,,,5,6.75,4.75,6.2,,51002025
7.6,8.25,6.25,8,,,,3.6,8.5,51002027
7.8,8.25,,,7.5,8,4.5,6.2,,51002028
7.4,8,,,7,4,6.25,7.6,,51002029
6,7,,,5.75,6,5.25,6,,51002030
7.8,6.5,,,6.5,5.75,4,8.4,,51002031
7.2,8.5,3.25,6.25,,,,6.2,7.75,51002032
8,8.25,8,8.75,,,,3.2,9.75,51002033
7.4,5.75,,,5.5,7,6.25,5.2,,51002034
8.2,8,,,7.75,8.25,6.5,8.6,,51002035
7.2,7.25,,,5.75,5.25,5.5,5.8,,51002036
6.8,9,4.5,6.5,,,,8.2,8.75,51002037
7.6,7.75,,,7,7.5,5.75,6.4,,51002038
7.2,7,6.5,7.5,,,,6.4,7.25,51002039
7,8.5,6.5,8.5,,,,6.6,9.5,51002041
7.4,5.5,4,6.75,,,,4,8.5,51002040
7.2,8.75,6,7.75,,,,8.8,7.75,51002042
7,5.75,4.75,6.75,,,,6.2,8.5,51002043
8.2,7,,,7.75,6.75,6.5,9,,51002044
8,7,,,7.5,6.75,4.5,6,,51002045
7.8,7.5,,,7.75,7.75,6.5,8.2,,51002046
7.4,7.5,6.5,6.5,,,,3.6,9.25,51002048
7,8,7.75,7,,,,7.4,7,51002047
8.2,8.25,7.75,8.5,,,,9,10,51002049
7.4,6.5,4,7,,,,5.2,8.5,51002050
6.2,8.25,5,7.5,,,,6.6,9.5,51002051
7.4,6.75,,,7,7.25,5.25,6.4,,51002052
5.6,8.5,4.5,7,,,,5.4,9.5,51002053
7,5.75,2.75,5.75,,,,5,9.25,51002054
8.2,7,,,8,8.5,7.5,9.2,,51002055
6.2,7.75,5,7,,,,4.2,7.25,51002056
7.8,9.25,7.25,7.25,,,,7.4,10,51002057
8,7.75,,,5.5,6.25,6.25,4.8,,51002058
7.4,6.75,,,7.75,7.75,6.5,5.2,,51002059
6,5.75,4.5,7.75,,,,4.6,7.5,51002060
7,7,7.5,8.75,,,,8.2,8.25,51002061
7.8,6.75,5.75,7,,,,4,8.25,51002063
8.2,8.5,,,6.5,7.5,7.25,7.2,,51002062
7.8,7,,,6.25,7.25,6.25,6.4,,51002064
7.8,8,,,7.25,5.25,4.25,6.8,,51002065
8,5.5,,,7,3.25,5,9.6,,51002066
7.2,4,2.75,6,,,,4.8,5.75,51002067
7.6,8.75,7.5,7,,,,7.6,9.5,51002068
7.8,8,,,8,6,6.75,8,,51002069
7.2,8.25,5.25,8.25,,,,8,8.75,51002070
6,6.75,4.25,8,,,,4.2,8.25,51002071
4.8,7.25,6.25,7.25,,,,7.4,9,51002072
5.6,8.25,7,7.5,,,,8.4,10,51002074
7.8,7.25,,,6.75,6,5.75,4.6,,51002073
6.8,7.75,,,5.75,4.5,4.25,3.6,,51002075
7.4,6.75,,,6.75,6.5,6.75,6,,51002076
7.6,6.75,5.75,6.25,,,,5.4,9,51002077
7.8,7.25,,,6.25,5.25,6,6,,51002078
7.6,8.25,9,7.5,,,,7.8,8,51002079
7.4,4.25,5.75,6.75,,,,8.4,8.25,51002080
6.2,8.25,7,8.25,,,,7,9,51002081
7.4,7.75,,,5.5,6.5,7.25,7.4,,51002082
7.8,8,5.5,7.25,,,,9.6,8.25,51002083
5.2,7.5,5,6.75,,,,7,9,51002084
7.6,6.75,,,6.5,8.25,5.25,6.2,,51002085
5.6,7.75,5.75,8,,,,5.2,9.25,51002086
7.2,7.5,5.75,6.25,,,,7.6,9.25,51002087
7.2,7,,,6.75,7.25,6,4.8,,51002088
7.2,8.5,5.75,7.5,,,,7.6,6.5,51002089
7.8,8.5,9.25,8.5,,,,6.6,9.5,51002090
6.4,7.5,8.25,7.5,,,,8.4,7.75,51002091
7.4,8.75,7,7.5,,,,5.2,9.5,51002092
7.6,7.75,,,6.75,8,6.5,8,,51002093
4.6,8.5,8.75,7.5,,,,4.8,9.75,51002094
8,6.75,,,7.25,8,3.5,4.6,,51002095
5.6,5.75,3,5.25,,,,4,8.75,51002096
5.4,7.5,8.5,7.25,,,,7.8,6.75,51002097
7.8,6.5,,,5.5,6,6.75,6,,51002098
6.8,7.75,5,6.75,,,,6.4,6.25,51002099
7.8,7,,,6.75,8.25,6,5.4,,51002100
8,6.75,,,8.25,8,6.5,6.8,,51002101
7.8,7,,,7.75,5,5,7.6,,51002102
6.6,6.25,7,7.75,,,,7.8,9.75,51002103
7.8,7.25,,,6.5,6,5.25,6.2,,51002104
6,6.5,,,5.5,5.25,5.75,3.8,,51002105
6.6,7.75,,,5.5,5.5,5.75,6.4,,51002106
6.6,6,4,6.75,,,,2,9,51002107
5.8,6.25,7.25,8.5,,,,7.4,9.5,51002108
7,7.75,7.25,7.75,,,,8,9,51002109
6,6.5,6.25,6.75,,,,7.4,8.5,51002110
7.4,6.5,,,6.5,6.5,5,8.6,,51002111
8.2,6.75,,,8,5.75,5.25,8.4,,51002112
7.2,7.5,7,8,,,,6.4,8.25,51002113
7,7,8.5,8.25,,,,4.6,9.5,51002114
7,6.5,5.75,8.5,,,,9.4,10,51002115
7.4,6.75,,,6.5,6.75,4.5,4.2,,51002116
7.8,6.75,5,6.75,,,,7.2,8,51002118
8.2,7.5,8,7.5,,,,4.6,9.25,51002119
8.4,7.75,,,6.75,4.75,4.75,9,,51002117
6.4,8.25,4.5,7.25,,,,5.4,8,51002120
6.2,8.5,5.75,7,,,,6.2,7.25,51002121
6.8,8,8.5,8.25,,,,7,9.75,51002122
6.4,7,8.5,7.5,,,,7.6,7.75,51002123
7.4,6.75,,,6,7.25,6,5.6,,51002124
7.4,8.5,,,6.25,7.25,6.25,8.2,,51002125
8.2,8.25,8.75,7.75,,,,9.4,8.75,51002126
7.6,7.5,6,8.25,,,,2.4,8.75,51002127
6.4,7.5,7,8,,,,7,9.75,51002128
6.8,7.5,,,5.25,5.5,3.75,3,,51002129
6.2,5.5,3.5,6.5,,,,3.6,9,51002130
6,6.17,4.5,7,,,,5.8,7.5,51002131
5.8,7,4.25,8,,,,5.2,6.75,51002132
8,5.75,6.5,7.75,,,,6.8,10,51002133
7.6,8.25,,,7.25,7,6.5,8.4,,51002139
8.2,6,,,7.5,7.75,5.5,6.2,,51002134
7.8,7.75,8.5,9.5,,,,5.6,9.25,51002135
7.8,7.5,,,3.25,5.75,5.75,7.6,,51002136
8.4,9.25,,,8,7.25,6.75,8.4,,51002137
6.2,5.25,7.75,7.75,,,,4.8,9.5,51002138
8.2,8,6,6.75,,,,7.6,8.25,51002140
7.6,7,,,7.25,8,5.5,7.4,,51002141
4.4,6.17,6,7.75,,,,7.6,8.5,51002142
7,6.75,,,5.25,4.75,7.75,5.2,,51002143
5.8,7,6,7.75,,,,8.8,7.25,51002144
7.6,5.25,5.5,6.5,,,,6.6,8.75,51002145
7.4,7.75,,,4.75,5.25,6.5,5.2,,51002146
9.2,7.5,,,8.25,7.75,8.25,9.8,,51002147
5,5.25,4.75,4.75,,,,3.4,8.25,51002148
6.6,8,,,7,7.75,5.25,5.8,,51002149
8.6,6.75,,,8,9,5.25,6.2,,51002150
6.6,6.5,7.5,6,,,,5.6,9.25,51002151
7,7.5,,,7,8.5,5,6.2,,51002153
7,5.5,8,7,,,,6.8,9.5,51002154
7,6.75,4.25,6.25,,,,4.6,8.75,51002152
7.4,7,,,7,6.5,4.5,7.2,,51002155
7,7.75,7,8.25,,,,8.4,9.25,51002156
7,7,5.75,7,,,,4.8,8,51002157
6.4,7.75,5.5,7.5,,,,4.2,10,51002158
6.8,8.5,8.5,8,,,,7.6,9.75,51002159
7,6.75,4.5,7,,,,4.2,7.5,51002161
6.8,7,,,5.5,4.75,6.5,7.2,,51002160
8,7.75,7.25,7.75,,,,6.2,8.5,51002162
8.6,7,8,8.75,,,,7,9.75,51002163
8,6.75,,,7.5,7,7,9,,51002164
5.6,9.25,6.5,8.25,,,,7,8.75,51002165
7.8,8.5,7.25,8,,,,7.4,9.5,51002166
7.2,7.5,6.5,7.5,,,,5.4,8.25,51002169
7.6,5.75,6,8.5,,,,4.8,9.75,51002168
5.8,6.25,,,5,6,4.5,5.2,,51002167
7.8,8,8,8,,,,8.4,9,51002172
8.4,7,,,7,7.5,6.5,6.4,,51002170
7.4,7.25,3.25,6.5,,,,5.6,8.25,51002171
8,8,,,7.75,6.75,5,7.8,,51002173
6.4,8.25,4.5,6.5,,,,4.4,9,51002174
7.2,6.25,,,4.5,5.25,5,5.8,,51002175
8.4,9,8.5,8.5,,,,7.8,10,51002176
5.8,7,7.75,7.5,,,,9,9.75,51002177
8,8.75,,,6.5,5.75,5.25,7.6,,51002178
5.6,7,,,4.5,5.75,4.5,4,,51002179
7.4,8,5.25,6.75,,,,6,9,51002180
8,7.25,,,7.25,8,7.5,7.4,,51002181
6.4,8,3.75,6.25,,,,7,8,51002182
7.6,8.75,8.75,8.75,,,,8,9.75,51002183
6.6,7,6,6.75,,,,6.8,8.75,51002184
8.8,9,8,9.25,,,,7.2,7.75,51002185
5.8,7.75,4.25,8.25,,,,5,9.75,51002186
7.4,8.5,7.25,8.5,,,,5.2,9,51002188
6,8,4.25,5.75,,,,6.6,9,51002187
8.2,9,5.25,8.5,,,,9.2,8.25,51002189
7,7.25,,,6.75,7.5,6,7.8,,51002190
7.6,8.75,5.75,7.5,,,,6.4,9.25,51002192
7.2,8,8.25,8,,,,6.4,9.75,51002191
8.2,8,,,5.75,8.5,4.5,7.6,,51002193
8,7,,,8.25,8.75,6.25,7.4,,51002194
8.4,7.5,8.75,8.25,,,,6.2,9.25,51002195
8.6,5.5,,,5.75,4,7,9,,51002196
6.2,7.08,5.75,8,,,,7.2,8.25,51002197
6.8,6,3.75,7.25,,,,4.4,7.75,51002198
7.2,7.5,,,6.5,6.75,5.25,5.6,,51002199
6.2,6.5,5.75,5,,,,4.4,9.5,51002200
6.8,9.25,8,8.25,,,,5.6,9.25,51002201
8.4,8.75,,,8.5,7.5,6.5,8.8,,51002202
7.8,8,,,7.5,6,5.5,8.4,,51002203
7.8,8.25,,,7.5,7.5,5.5,7.2,,51002204
7.2,8.25,5,8,,,,7.6,9,51002205
8,8.75,7,7,,,,8.8,9,51002206
7.6,5.5,,,5.75,6.5,3.25,6.2,,51002207
7.8,6.75,,,5.75,4.75,5.75,7.4,,51002208
8.2,7,,,4.5,6.5,7.5,8.2,,51002209
7.4,7.75,,,6.75,7.75,5.75,7.4,,51002210
6,8,4.25,6.5,,,,4.8,8.5,51002211
7.2,8.5,,,6,5,5.5,5.8,,51002212
8,9,9,9,,,,8.4,9.75,51002213
7.4,9,5.25,7.75,,,,5,8.5,51002214
8.6,8.75,7.75,8.5,,,,8.8,9.5,51002215
5.2,7,4,5,,,,5,8,51002216
7.6,9,8.5,9,,,,9.4,8.75,51002217
7.2,8.75,5.25,7.25,,,,8,8.5,51002218
7.8,8.75,9,8.75,,,,7.4,9.25,51002219
7.4,6.75,,,4.5,4,5.5,2.6,,51002220
8.2,9,,,7.75,8,6.25,9,,51002221
8,8.5,,,7.25,7.25,6.75,7.8,,51002222
6.8,8,6,7,,,,6.4,7.5,51002223
6.8,8,,,6,7.5,6.75,7.6,,51002224
7.6,8.25,,,6,6.5,5.25,6.2,,51002225
6.6,8.25,5.75,7.5,,,,4.6,9.5,51002226
8.6,7.5,,,7.25,6,6.25,8,,51002227
7.8,6.5,4.25,6.25,,,,5.8,10,51002228
8.4,8,,,6,5.75,5,7.6,,51002229
7,7.5,4.75,7,,,,6,9.25,51002231
8.2,9.25,8.5,8.75,,,,6.6,10,51002230
7.6,7,3.5,6,,,,6.8,8.5,51002233
7.4,7.25,5.25,6.25,,,,3.6,9.5,51002232
7.8,6.75,7,7.75,,,,7.2,9.5,51002234
7.4,7.5,3.75,6.75,,,,5.2,6.75,51002235
7.6,8.25,,,6.75,5.75,6.25,7.4,,51002236
8.4,8.5,5,7.75,,,,8,7.75,51002237
5.8,7.75,7,7.25,,,,5.8,8,51002238
7.2,6,,,5.75,4.5,5,7.2,,51002240
8.2,8.75,,,5.75,9,9.25,8.2,,51002241
8.6,7,,,7.25,8.25,6,9,,51002239
8.6,8.25,7.5,8.25,,,,9.4,9.75,51002242
8,6.75,4.25,7.5,,,,7.8,8.75,51002243
8,6.75,,,6,8.5,7.25,7.6,,51002244
8,7.5,,,5.5,7.25,7.25,5.8,,51002245
5,6.5,5,7.75,,,,5,8.25,51002246
7.2,8.75,5.5,8.25,,,,7.8,10,51002249
4.8,6.5,,,6.5,4.5,6.25,7.4,,51002247
7,7.5,7,8.5,,,,8.8,7.25,51002248
8,8,,,8,8,6.75,9.4,,51002250
7.8,7.25,8,8,,,,9.6,9.75,51002252
7.2,5.75,4.5,8.25,,,,8.4,8.75,51002251
7,7.5,8.5,8.75,,,,8.2,9.5,51002253
8,7,,,8.5,8,6.5,8,,51002254
7.4,6.25,,,6,4.75,7.25,8.8,,51002255
8.4,6.25,,,6.5,7.75,8.25,8.2,,51002256
7.4,8.5,8.5,8.25,,,,7.8,9.25,51002257
6.6,8.25,6.5,6.5,,,,9.2,8.5,51002260
8,8,6.75,8.75,,,,9,9.25,51002259
8,7,,,4.75,7.25,5.25,6.2,,51002261
7.6,8.25,,,6.75,7.5,5.5,7,,51002258
7.2,8,7,7.75,,,,6.4,7.75,51002262
7.6,9,9,9.5,,,,9.6,10,51002263
7,6.75,4.5,6.75,,,,2.4,7.75,51002264
7.6,6.75,5.5,7.25,,,,5.8,8.75,51002265
5.6,5.25,3,6.5,,,,3.4,8.25,51002268
8.8,8,,,8,7.75,7.5,8.2,,51002266
8.6,6.75,,,7.25,8.25,8.75,8.6,,51002269
9.4,9,8.75,8.5,,,,9.4,9.75,51002267
8.2,6,,,5,8.5,7.5,6.8,,51002270
7.4,5.25,,,4.5,4.75,4.75,7.8,,51002272
6.8,5,5.5,7.5,,,,9.4,8.75,51002271
5.2,8.5,8,8.5,,,,8.8,9.75,51002273
5.8,8.75,4.75,6.75,,,,5,9.75,51002274
7.6,6.5,,,6.5,8.5,3.25,6.6,,51002275
5.8,5.5,5,7,,,,8.8,7.5,51002276
7.8,7.5,,,5.5,6.75,6,7,,51002277
7.8,7.5,7.5,6.75,,,,5.8,9,51002278
7.6,6.5,,,7.75,7.75,5,6.4,,51002279
7.8,6.75,,,8,7.5,8.25,8.8,,51002280
8.2,6.5,,,7.5,8.25,6.75,6.6,,51002281
7.8,7.25,,,6,5.5,5.75,6.4,,51002282
7.4,7,,,7,6.25,6.5,6,,51002283
6,7.75,7.75,8,,,,6.4,9.5,51002284
5.4,7,,,5.25,2.75,4.5,3,,51002285
7.8,8.75,,,7.75,8.25,6.5,7,,51002286
8.2,7.25,5.5,7.25,,,,4.8,6.75,51002287
8.2,8,,,8,5.5,6.25,8.2,,51002288
6.4,6.75,7,8.75,,,,6.6,9.25,51002290
7.6,4.5,4.75,6.5,,,,5.8,9,51002289
7.4,8.25,,,6.5,5.75,5.5,8.8,,51002291
6.4,7.25,,,4,5.5,6.25,6,,51002292
7.4,6.5,,,4.75,5.5,4.5,5.8,,51002293
7,6.25,,,6,7.5,7.25,8.4,,51002294
5.2,6.75,4.5,6.5,,,,5,8.75,51002295
7,6.5,,,4,5.25,5,7.2,,51002296
7,8,7.5,6.25,,,,7.4,8.75,51002297
7,8.5,8,8.5,,,,7.6,9.5,51002298
5,8.5,8.5,7.75,,,,7.6,7.5,51002299
5.6,5,4.5,7.25,,,,8,9.5,51002300
8,6.5,,,6,5.75,5.25,8.4,,51002301
7.8,7.5,,,6,7.25,5.25,2.8,,51002302
6.2,6.75,5,7,,,,5.8,8.5,51002303
7.6,8.5,5,7.75,,,,8.2,7.75,51002304
7.8,6.75,,,6.25,3.5,5,9.2,,51002305
7.8,8.25,8,7.5,,,,6.8,9.75,51002306
5,7,,,4.25,2.75,3.75,4.4,,51002307
7.4,7.75,6.5,7.25,,,,4.4,10,51002308
6.4,7.25,6.25,8,,,,3.2,6.75,51002309
6.4,8,,,6.25,4,5,5,,51002310
5.6,6,,,4.25,5.75,5.75,5,,51002311
8.2,6.75,,,7.25,8.75,7.25,7.8,,51002312
7.2,8.5,,,8,6.5,6.5,6,,51002313
4.8,7.5,,,3.75,7,6.5,5.2,,51002314
6.6,7.25,8.75,7.25,,,,9,9.25,51002315
4.4,6.75,3.5,5.5,,,,3,8.75,51002316
7,8,,,5.75,7.25,6.5,8.4,,51002317
6.4,6,,,7,7,3.25,8.4,,51002318
6,7.5,,,5,3.5,4.5,5,,51002319
7.4,6.25,4.25,5.5,,,,4.8,8.5,51002320
8,6.75,,,7,6.25,6.25,9.4,,51002321
6.8,7,3,5.5,,,,4.8,7.5,51002322
7.8,7.25,,,5,6,6.75,7.6,,51002323
7,9,8.5,8.75,,,,8.2,9.75,51002324
7.4,7.5,,,4,6.75,7.5,5.4,,51002325
7,7.75,4,5.75,,,,3,6.75,51002326
7.2,8.25,,,7.75,5.75,6.75,9.6,,51002327
5.4,8.25,7,7.5,,,,3.2,9,51002328
8.4,6.75,,,6,4,4.25,6,,51002329
4.4,6.5,5,6.5,,,,6.2,7.75,51002330
8.6,7.75,,,6.5,7.5,8.25,8.2,,51002331
8.4,7.75,,,8,7.5,7.25,8.8,,51002332
8.4,8,,,6.25,6,7,7.4,,51002333
8,9,8.5,8,,,,8,9.75,51002334
6.2,6.25,,,5.25,4.5,2.75,7.8,,51002335
8,8.75,9.5,9.25,,,,5.2,9.5,51002336
8.4,7,4.75,8,,,,5.6,9.75,51002337
8.8,7,,,7.5,7.75,5.25,5.8,,51002338
8.2,7,,,6.5,8,5.75,8,,51002339
7.6,8,7.25,8.25,,,,8,8.75,51002340
8,7.5,,,6.75,8.75,5.75,4.2,,51002341
7.2,6.25,5,7.25,,,,5,8.25,51002342
6.8,7,,,6.25,4.25,5.25,6,,51002343
7.8,7.25,,,5.5,8,6.75,8.2,,51002344
7.6,8.25,,,6,6.75,4,6,,51002345
7.4,8.25,7.75,8,,,,5.4,9.75,51002346
7.8,7.5,,,6,8.25,7.25,6.8,,51002349
7.2,6.75,6.75,8,,,,5.8,10,51002348
7.8,7.5,,,6.75,6.75,6.5,6.4,,51002347
3.2,6.25,5.75,5.5,,,,3.6,8.75,51002350
7.8,8.25,8.25,8.25,,,,6.4,9.25,51002351
7.2,6.75,5,7,,,,6.4,8.5,51002352
6.4,6.75,5.25,7.25,,,,3.4,8.5,51002353
7.6,7.25,3.5,7,,,,5.8,9.5,51002354
7.8,5.75,,,7,8.5,5.5,5.6,,51002355
7,8.75,6.5,7,,,,7.8,9.25,51002357
7.2,8,7.75,8.75,,,,9.2,9.75,51002358
7.6,8,,,7,7.75,4,6.2,,51002359
7,7.25,5.5,6.75,,,,5.8,8,51002356
5.8,7,,,4.25,6.25,5,4,,51002360
7,7.75,5,7,,,,5,7.75,51002361
6.8,7.5,7.75,8.5,,,,6,9.5,51002362
7,7.75,3.75,7.5,,,,4.8,9.25,51002363
8.2,7.5,8.75,8,,,,6.4,9.5,51002364
7.4,7,,,7.25,7,7.5,5.8,,51002365
6.8,7,5.25,7,,,,4,9,51002366
8.2,7.5,,,7.75,7.75,6.25,9,,51002368
7,8.25,7.25,7.75,,,,6.6,8.75,51002367
7.8,7.75,5.25,8.25,,,,5.4,7.5,51002369
7.6,5.75,,,8,2.5,5.25,6.8,,51002370
7.2,7.5,,,7.75,7.25,5.75,9,,51002371
7.2,8.75,7,8.75,,,,8,9.25,51002372
8.4,6.75,,,6.75,5.75,6.75,7.2,,51002373
6.6,7.75,8.5,8.5,,,,8,8.25,51002375
6.4,6.5,5.75,5.25,,,,3.2,8,51002374
6.8,8,6,8.25,,,,7,9.5,51002376
8,8.5,8,8,,,,7,8.75,51002377
6.4,6.75,4.5,6.5,,,,5,9.75,51002378
8.2,6.5,6.75,9,,,,5.8,7.25,51002379
7,6,3.25,5.75,,,,4.6,7.5,51002380
7.8,5.75,5.5,8.75,,,,9.2,10,51002381
7,7.25,8.5,8.25,,,,6.6,9.25,51002382
5.8,6.75,,,5,2.75,4,5.2,,51002384
8.4,5.5,,,7.5,8.25,5.25,4.6,,51002383
7.4,6.75,,,6.5,6,4.5,3.4,,51002385
7.8,6.75,4.25,7,,,,4.4,8.75,51002386
8.2,6.75,,,6.75,6.5,5.25,5.2,,51002387
7.4,5.5,,,5.75,6.75,6,8.2,,51002388
7.4,8.75,7,7.75,,,,6.8,9.5,51002389
6,8.5,3.25,5.25,,,,6.4,9,51002390
8,7.5,,,7.25,7.5,5.75,8.4,,51002392
6,6,3.25,7.25,,,,3.2,6.75,51002391
7.2,8.25,,,6.25,5,5.75,8.2,,51002393
6.2,7.5,5.5,8,,,,9.4,7.75,51002394
7,7,,,6.25,6.25,4.5,4.6,,51002395
5.6,8,3,6.5,,,,5,8.5,51002396
6,7,7,7.5,,,,8.6,8.25,51002397
6.8,7.75,9,8.5,,,,8.6,8.5,51002398
7.2,8.25,8.25,9.25,,,,4.6,9,51002400
7.6,7.75,7,8,,,,6.2,9.25,51002399
8.2,9,8.75,9,,,,6.6,9,51002401
7.6,6.25,,,4.25,4.5,3.75,4.8,,51002402
7.2,7.75,6.75,7.25,,,,7.4,7.5,51002403
4.6,6.5,2.75,6,,,,2.8,7.5,51002405
9,6,,,7.75,8,6,5.4,,51002404
7.4,8,5.75,7.75,,,,7.4,7.5,51002407
6.4,7,,,5,4,5,4.4,,51002406
8.4,7.75,,,7,8,5.5,7.4,,51002409
8,7.5,,,5.25,6.25,4.25,6.4,,51002408
8.2,7.75,8,8.5,,,,6.4,9.75,51002410
6.6,6.75,4,6.75,,,,4,6.75,51002411
7.2,8.5,6.75,8.25,,,,7.4,9,51002412
7,8.25,6.75,7.5,,,,5.8,9,51002413
8.4,7.25,,,6.25,3.5,5,7.4,,51002414
8.4,8,,,5.75,4.5,4.75,8.4,,51002416
8,8.75,6.5,8,,,,6.6,9,51002415
6.2,5.5,3,6.25,,,,3.2,6,51002417
8,8.5,,,7.5,8.5,8.25,8.8,,51002418
5.8,8,,,5.5,7.25,7.5,7.4,,51002419
7.6,6.25,3.5,6.5,,,,6.4,7.75,51002421
8,7.5,,,4.75,7,7,8.2,,51002422
7,7.75,6,7.5,,,,4.2,9.75,51002420
7.8,7,,,5.5,5.75,7.75,9,,51002423
7.8,6.25,7.5,7.5,,,,6.2,8.75,51002424
6.2,8.25,6.25,8.25,,,,8.2,8.5,51002425
8,8.5,,,7.5,7.75,6.25,7,,51002426
7.8,7,5.25,6.25,,,,7.8,8.25,51002427
8,8.75,8,9,,,,9.4,9.5,51002428
8.6,8.5,8,8.75,,,,8.4,9.75,51002429
6.8,8,5.75,8.25,,,,7.2,8,51002431
7.2,7.5,5,7.25,,,,5.4,9.5,51002430
6,7.75,4.75,8.5,,,,5,8.75,51002432
7.2,8.25,4.75,8,,,,4.6,8.25,51002433
8.8,8.75,,,7.5,7.25,6.5,7.8,,51002434
7.8,8.5,6.75,8,,,,8.6,9.5,51002435
4.6,7,6.25,6.25,,,,4.2,9.5,51002436
5.8,7.75,7.25,8,,,,4.4,9,51002438
6.4,8.5,4,6.75,,,,3.6,9.75,51002437
5.8,7.25,6,7.5,,,,7.2,9.75,51002441
6.2,8.5,3.75,8,,,,8.2,7.75,51002439
5.4,6.5,7,8.5,,,,5.6,8.75,51002442
7.2,7.25,4.5,6.75,,,,8,9,51002440
5.8,8.25,4.5,6.75,,,,4.6,8.5,51002443
5,7,8,7.25,,,,8.4,9.75,51002444
7.6,7,7.25,8.5,,,,8.4,9.75,51002445
8,7.5,7.25,8,,,,8,9.75,51002446
8.2,8.5,6.5,7.5,,,,7.8,9,51002449
6.2,6.75,3.5,6.75,,,,4.8,7.75,51002450
5.6,5,4,6.5,,,,3.8,6.75,51002448
5,7.75,5.5,5.75,,,,5,9.25,51002447
5,7.5,5.5,6.5,,,,5.2,9.5,51002453
5.4,8.75,7,7.75,,,,6.8,9.5,51002452
6.4,7.75,5.75,7,,,,5.6,8,51002451
8,8,7.75,9,,,,7.8,9.25,51002456
7.2,7,4.75,8.5,,,,4.4,9,51002455
6.6,8.25,5.5,8.5,,,,5.6,8.75,51002457
6.6,8,8,8.75,,,,7,8.75,51002454
7.2,6.5,5.25,7.25,,,,3,8.5,51002459
6,7,4.25,5.5,,,,4.8,6.5,51002460
6.8,6.92,7.75,8.5,,,,8.2,8.75,51002462
8.2,7,5.5,7.25,,,,6.4,9.25,51002463
8.8,8.75,6.75,8.75,,,,4.2,9.5,51002464
6,8.25,6,6.75,,,,7.4,7.5,51002458
